Date,Open,Close,High,Low,Volume,NATR_5,NATR_8,NATR_11,NATR_14,NATR_17,NATR_20,NATR_23,NATR_26,NATR_29,NATR_32,NATR_35,NATR_38,NATR_41,NATR_44,NATR_47,High_Open_ration,Close_Open_Ratio
2021/10/28,455.459991,458.320007,458.399994,455.450012,51437900,0.8001977759831937,0.8050662302806725,0.8367688329829912,0.8720988649737232,0.9028116898010916,0.9269199087282382,0.944773582,0.9574179532654408,0.9659650771540812,0.9713865327395111,0.9744681969347981,0.9758187584797824,0.9759141446124857,0.9750839523044411,0.9736458473610771,0.6455019,0.627940117
2021/10/29,455.869995,459.25,459.559998,455.559998,70162400,0.8227133373834177,0.818446918,0.8410595125932614,0.8704198370811592,0.8976503429297877,0.9198945321905327,0.9368708006569553,0.9492203533187011,0.9578073950894134,0.9634537442161122,0.9668554532495468,0.9685679621476406,0.9690353891493759,0.9685705343430784,0.9674788192973277,0.809442,0.74144055
2021/11/1,460.299988,460.040009,460.700012,458.200012,48433600,0.7286773474135443,0.7562391113410712,0.7902511604493501,0.8255258848343328,0.8569224150830663,0.8826116101134007,0.9026093690651831,0.917652568,0.92864715,0.9364435908633102,0.9417637699157554,0.9451880785752313,0.9471836683269056,0.948086079,0.9482179714189497,0.0869051,-0.05648034
2021/11/2,460.220001,461.899994,462.230011,460.079987,48908400,0.6418717460331507,0.6911794689654275,0.7349123119303383,0.7757919652417159,0.8113225585596548,0.840492883,0.8635709221201645,0.8813774773358253,0.8948557529262097,0.904882182,0.9122024395266496,0.9174202932775274,0.9210247509855121,0.9233732343440766,0.924805065,0.4367498,0.365041284
2021/11/3,461.299988,464.720001,465.149994,460.829987,52509800,0.7351823385245697,0.7408982090310748,0.7636428594185343,0.7922188760675777,0.820087549,0.8443641307155414,0.8642691891234558,0.879996849,0.8921034634938871,0.9012216335140829,0.9079407201597528,0.912762976,0.9161099791623506,0.9182955227051007,0.9196265240737973,0.8345992,0.741385885
2021/11/4,465.359985,466.910004,467,464.98999,52847100,0.65059488,0.6820660870970497,0.7147703107696097,0.7484781784512035,0.7798049504586995,0.8068716032723856,0.8292238373862542,0.847161688,0.8612789563414819,0.8722261675328135,0.880606237,0.8869348056364021,0.8916465428486204,0.8950695887986644,0.8975215704617919,0.3524186,0.333079562
2021/11/5,469.279999,468.529999,470.649994,466.920013,66390600,0.6983099753275753,0.70604808,0.7266222894522337,0.7528700904420749,0.7794565194018729,0.803525318,0.824013576,0.8408256163296343,0.8542968669557539,0.8649090645897106,0.8731546497074638,0.879476901,0.884262413,0.8878087582325186,0.8904108259361809,0.2919355,-0.159819298
2021/11/8,469.700012,468.929993,470.230011,468.200012,50405200,0.6094429565764169,0.6448801371267239,0.6771521091252248,0.709650875,0.7403592681897215,0.7676075652000252,0.7907764919018194,0.8099448296817591,0.8255236289377567,0.8380336621781969,0.8479926533064506,0.8558638163034329,0.8620506235543056,0.8668669641362551,0.8706200165029895,0.1128378,-0.163938467
2021/11/9,469.320007,467.380005,469.570007,465.880005,51149100,0.6708120106839375,0.6786830218523063,0.697749457,0.7223381234149702,0.7480026953888123,0.7719965106688212,0.7930747135358182,0.8109180628144913,0.8256777770581828,0.8377034689369302,0.8473994912987546,0.8551537226396541,0.861318919,0.8661758331482491,0.870007308,0.0532686,-0.413364436
2021/11/10,465.579987,463.619995,467.380005,462.040009,69429700,0.8347697498932907,0.78810217,0.7781409874026405,0.784677452,0.798261906,0.8138333952440168,0.8288647939201417,0.8422583884970897,0.8536694755766939,0.863122015,0.87080158,0.8769463145679023,0.8818043213901766,0.8855830111848119,0.888510721,0.3866184,-0.420978576
2021/11/11,465.209991,463.769989,465.290009,463.75,34848500,0.6763649487629636,0.6927912875733032,0.7082569844928505,0.7278465549768324,0.7493472390225864,0.7703820999121772,0.7895549359890144,0.8062903774988607,0.8205068413743737,0.8323733126847976,0.8421630186409015,0.850172055,0.8566894200812898,0.8619543139929822,0.8662180204717563,0.0172004,-0.309538064
2021/11/12,465.119995,467.269989,467.859985,464.109985,53466700,0.7392978749562343,0.7293118484725787,0.7316759467501741,0.7427816004876232,0.7583523590848888,0.7751530665047979,0.7912788516654427,0.8058099034590874,0.8184233267305127,0.8291178174885037,0.8380461263277705,0.8454189772498651,0.8514641433206801,0.8563779190629861,0.860378371,0.5890931,0.462245017
2021/11/15,468.640015,467.429993,468.809998,466.230011,46980500,0.6766803828076473,0.6897042740433702,0.7015131632583654,0.7171172338186275,0.7351881884200409,0.7536557083778922,0.7710866204960033,0.7867501782268256,0.8003970659911479,0.81205325,0.8218810511708707,0.8300948133746893,0.8369240559263582,0.8425677427962468,0.8472450110694453,0.0362716,-0.258198609
2021/11/16,467.149994,469.279999,470.48999,467.070007,48857500,0.692265964,0.6962713220686965,0.7037517648237155,0.7162211554346494,0.7318990758234817,0.7485977488370056,0.7647739549605305,0.7795837262584769,0.7926770998463798,0.8039986474567042,0.8136483114287878,0.8217941891253739,0.8286317468568924,0.8343362079302561,0.8391077910831957,0.7149729,0.455957407
2021/11/17,469,468.140015,469.190002,467.480011,47858300,0.5908004126586075,0.6283070478554447,0.6519708772255546,0.673502922,0.6948831752028417,0.7155708854170792,0.7347914079740545,0.752075871,0.7672667361743967,0.7804135406530993,0.7916778842747746,0.8012672875933564,0.8094042534859405,0.8162848115902768,0.8221239089201342,0.0405122,-0.183365672
2021/11/18,469.23999,469.730011,470.01001,466.339996,50625600,0.6529680217288459,0.6606519656088576,0.6716871525090027,0.6859004635507959,0.7023945886087248,0.719639607,0.7363874231040809,0.7518836916266501,0.765778487,0.7779859044134974,0.7885706075115922,0.7976703375708506,0.8054567924328285,0.8120898060837674,0.8177561633232718,0.1640994,0.104428653
2021/11/19,469.609985,468.890015,470.940002,468.5,57315600,0.6095512981928022,0.6304005678669633,0.6474717628905867,0.6648957708845027,0.6832890562875705,0.7018287640880088,0.7195959369249874,0.7359823373554271,0.7506988779382154,0.7636825832094127,0.7750052432506596,0.7848059442745638,0.7932558564872408,0.8005150159395427,0.806769354,0.2832174,-0.153312328
2021/11/22,470.890015,467.570007,473.540009,467.350006,72762000,0.8488036136342566,0.7858883334286431,0.7617274743448978,0.7543853490136463,0.7561790104338125,0.7628631091195534,0.7718140387915676,0.7814531777268745,0.7908880853310823,0.7996584332577141,0.8075639227526136,0.8145520623539101,0.8206558517142217,0.8259345954896902,0.8304977804282041,0.5627628,-0.705049564
2021/11/23,467.220001,468.190002,469.100006,464.450012,73206500,0.8961814774344459,0.8311448770742489,0.7994631783977025,0.785359547,0.7816229373984238,0.7838845486241547,0.789324746,0.7961788583381798,0.8033970599145187,0.8103925706688335,0.8168662228579321,0.8226893933159651,0.8278365429422789,0.8323228339236055,0.8362224719177594,0.4023811,0.207611189
2021/11/24,466.059998,469.440002,469.570007,465.190002,61858800,0.9068726638715312,0.8520641701414021,0.8199499494523022,0.8032362414967809,0.7965956701724485,0.7962001560048975,0.7993733628211495,0.8043528213685414,0.810042472,0.8157979090435511,0.8212653664372486,0.8262694906273627,0.8307462913283737,0.8346808388193155,0.8381221489222453,0.7531238,0.725229373
2021/11/26,462.339996,458.970001,463.899994,457.769989,112669600,1.4659243566285516,1.2428683619992926,1.1226542848908119,1.0510386998170966,1.0067548048240307,0.9789620478526183,0.9613622989012043,0.9501054556253568,0.9427965577140367,0.9379378399123636,0.9345918448610173,0.9321713537476775,0.9303141603525374,0.9287851429615015,0.9274668218026021,0.3374136,-0.728899734
2021/11/29,464.070007,464.600006,466.559998,461.730011,86268800,1.5099944609524747,1.3179974128942273,1.1964854527986344,1.117683646116754,1.065566956682954,1.0305812782836687,1.006708393543823,0.9900788242828646,0.9781911795778596,0.9694259303572731,0.9627329525425143,0.957428535,0.9530702705921641,0.9493582731816022,0.9461209347425518,0.536555,0.114206691
2021/11/30,462,455.559998,464.029999,455.299988,148559600,1.7071214047763221,1.499106074222303,1.3570980621034077,1.2600739618341559,1.1927935184087721,1.1453571471963893,1.1112487577848853,1.0861495132738035,1.0671918258304864,1.0524680748795212,1.040704400619922,1.0310438940743796,1.0229096278858283,1.0158970959469953,1.0097518314002492,0.4393937,-1.393939827
2021/12/1,461.640015,450.5,464.670013,450.290009,131939200,2.2148670717656795,1.8884030389003574,1.675619072248672,1.5299314228530165,1.4268374652572955,1.351915849483154,1.2960868850562028,1.2534350764473934,1.2200339007877674,1.1932421065282703,1.1712611184245958,1.152849421436589,1.1371422821919532,1.123516596221789,1.1115481754294725,0.6563551,-2.413138948
2021/12/2,450.730011,457.399994,459.070007,450.309998,127637800,2.0926950658281487,1.8721957159478306,1.6944807321241204,1.5612950471440372,1.461964534745512,1.3871078443819767,1.3297550565949523,1.2849450644261333,1.2491990707908995,1.2200861708667974,1.1959024807623075,1.1754438496445705,1.1578542287087605,1.1425061386672029,1.1289632963747258,1.8503308,1.479817815
2021/12/3,459.170013,453.420013,460.299988,448.920013,137331600,2.2439789698969834,2.0266691484395762,1.8427634201541967,1.6996408269179275,1.5897984868971267,1.5050477601317476,1.4387923594637058,1.386119086093286,1.3434737921877424,1.3083116505124652,1.2788113533059418,1.2536613886066987,1.2319123349289491,1.212857994415076,1.1959953098648348,0.2460908,-1.252259476
2021/12/6,456.130005,458.790009,460.790009,453.559998,98977500,2.0139421035247778,1.9148255934872966,1.785395123840198,1.6699672516007136,1.575102401531301,1.4987618197619845,1.437322304036136,1.3874137698565876,1.3463254907780635,1.311992220869793,1.2828741084232882,1.2578292506279836,1.2360124826028436,1.2167834944470217,1.199679968562844,1.0216394,0.58316795
2021/12/7,464.410004,468.279999,468.880005,458.649994,95484700,2.043616452929922,1.9445920713124143,1.8217762647727354,1.7092534382178117,1.6144498244938414,1.5365983984999056,1.4728939520738593,1.420429976789156,1.3767447819089906,1.3399001666744939,1.3084156828406395,1.2811720961905606,1.2573271879210737,1.2362343043322497,1.2174187408727675,0.9625118,0.833314306
2021/12/8,468.700012,469.519989,470,466.829987,72238800,1.583866341040781,1.658501774071574,1.626664233184898,1.5674621509972222,1.5062943589479914,1.4508850547367782,1.402850437259158,1.3617513794387377,1.3265789388061404,1.2962887294681473,1.269971313556836,1.2468845459226434,1.2264425136669752,1.2081779285841026,1.1917434374525515,0.2773604,0.174947083
2021/12/9,468.149994,466.350006,469.630005,466.140015,61272600,1.3125426470963195,1.4650169910341637,1.4894949468341065,1.4674829952539574,1.431181017945131,1.3929012021789986,1.357050935075327,1.3248859426625803,1.2964473729891288,1.2713585074477796,1.2491460225400672,1.229360296074911,1.211616490563222,1.1955892093426008,1.1810325077492614,0.3161403,-0.384489592
2021/12/10,469.230011,470.73999,470.899994,466.51001,77159800,1.1890550894116358,1.3436226883531432,1.3907637515440583,1.388832753489607,1.3676927422872567,1.3405446821713798,1.3129092468614374,1.2869030580861711,1.2631706606457778,1.2417481621229505,1.222444845332112,1.2050066716358407,1.1891860437170068,1.1747559932357023,1.1615411348352525,0.3558986,0.321799323
2021/12/13,470.190002,466.570007,470.559998,466.269989,87724700,1.1191401349538255,1.267281231187222,1.3290040853651426,1.342153528007328,1.3330431205124125,1.3149572638025568,1.2940944435667263,1.2731937549546148,1.2533666526132003,1.2349802299793347,1.2180752214226218,1.202560009862774,1.1883021127712425,1.1751576485452255,1.1630113322709354,0.0786907,-0.769900462
2021/12/14,463.089996,463.359985,465.73999,460.25,97264100,1.2059127499603233,1.2955919719840696,1.3425011682364751,1.3531182747609496,1.3446862497321175,1.3278654665344805,1.3081339068603202,1.2880835316202504,1.2688430904488945,1.2508337512359404,1.2341491414375203,1.2187402664754239,1.2045065834746858,1.191327819664278,1.179105145888063,0.5722417,0.058301627
2021/12/15,463.420013,470.600006,470.859985,460.73999,116899300,1.5083885113435733,1.4700564899536208,1.4599468952134125,1.4413868955559084,1.4158260914175838,1.3877232262360248,1.3598784148175092,1.333613349,1.3093972230008217,1.2872782843072323,1.267122341861817,1.2487316331979845,1.2319027779941396,1.2164416687679476,1.2021933532779803,1.605449,1.549348927
2021/12/16,472.570007,466.450012,472.869995,464.799988,116568600,1.5912358792959196,1.5380144078422218,1.5157950759632415,1.4909948181199917,1.461941301089533,1.4315003039706362,1.4018199860710718,1.3739682473446075,1.3483164656892157,1.324874152169877,1.3034900378813425,1.2839568931672423,1.2660642926318828,1.2496121465873835,1.2344392867755005,0.0634801,-1.295045159
2021/12/17,461.549988,459.869995,464.73999,458.059998,135511600,1.6841465452171438,1.6187789171829463,1.585308386,1.5539423571875794,1.5208118642052466,1.4874541461013018,1.4554239839333298,1.425538991211328,1.3980636190317879,1.3729583338150326,1.3500459751067204,1.3291028324901597,1.3099059700472693,1.292245002762107,1.2759492371120367,0.6911498,-0.363989393
2021/12/20,454.480011,454.980011,455.399994,451.140015,107134800,1.7744185591313462,1.6989735323308013,1.6550825267595528,1.6170593235712984,1.5795575382380336,1.5429951633085373,1.5083743284048923,1.4762603142968558,1.4468010160434095,1.4198991157710013,1.3953450374738503,1.3728939558629634,1.3523071370525142,1.3333615429846684,1.3158751800721256,0.2024254,0.11001584
2021/12/21,458.609985,463.059998,463.209991,456.309998,69806300,1.7547387391358944,1.6933224409315433,1.6513861958030929,1.6139710826759268,1.5770298251169577,1.5409504924638129,1.5066585845583973,1.4747084555537504,1.4452721222703389,1.4182855594530352,1.3935700387573406,1.3709056073546504,1.3500721266742823,1.3308603467765403,1.3130971915821787,1.0030322,0.970326235
2021/12/22,462.790009,467.690002,467.809998,462.579987,58890200,1.5309996827553727,1.5524935498188313,1.548909008118672,1.5340293721748393,1.512178412124265,1.4868925432658346,1.4606198546081735,1.4347874054358616,1.410117662321608,1.386912767684114,1.365245761077296,1.3450740362029225,1.3263047633147493,1.3088220464847726,1.2925214925876385,1.0847229,1.058794033
2021/12/23,468.75,470.600006,472.190002,468.640015,56439700,1.3330970855531745,1.4125229975119356,1.4421469873944281,1.4487678809232911,1.442094186818942,1.428034178678645,1.4103078035858723,1.3911234584364185,1.3717199219301888,1.3527541900093334,1.3345493143808282,1.3172422441071057,1.3008711659113923,1.2854175771391545,1.2708497613352472,0.7338671,0.394667947
2021/12/27,472.059998,477.26001,477.309998,472.01001,56808600,1.3449762900519102,1.395729230308696,1.4193420146401605,1.425536107654247,1.4201891668504585,1.4079001634702555,1.3919035225548824,1.3742463325469363,1.356135529962564,1.3382444475574442,1.3209269258390122,1.3043518496380675,1.2885856864541807,1.2736338062167383,1.2594831887442335,1.1121468,1.101557434
2021/12/28,477.720001,476.869995,478.809998,476.059998,47274600,1.089609894816913,1.2146054898628766,1.2798652179485928,1.313365347569212,1.327498066680401,1.329777868528228,1.3250115089944243,1.3162078210641621,1.3052068264822072,1.2931170190274417,1.2806000329058163,1.2680472713326256,1.2556889802159246,1.2436533158465994,1.2320201007529323,0.2281665,-0.177929749
2021/12/29,476.980011,477.480011,478.559998,475.920013,54503000,0.9097784201529547,1.0663528179368196,1.1573416771503686,1.2105157141291023,1.239924033725825,1.2542523700892858,1.2591171152293974,1.2581094769598407,1.2534966787624688,1.2467034282118512,1.2386270613616608,1.229836085076243,1.2206949752432334,1.2114349069768267,1.2022149990743156,0.3312481,0.104826196
2021/12/30,477.929993,476.160004,479,475.670013,55329000,0.8413143411378672,0.9870940792854622,1.0836820458369087,1.1452675663304246,1.1829147502976685,1.2045496484465996,1.215668829101235,1.2199486665465133,1.2197963063266917,1.2167766503551003,1.2119097317624536,1.205865765160267,1.1990915021973396,1.191884294352563,1.184455863827874,0.2238836,-0.370344826
2021/12/31,475.640015,474.959991,476.859985,474.670013,65237400,0.7159885038842704,0.8721430379704916,0.9821976199542508,1.0565510722557612,1.105368130977578,1.1364970641964882,1.155602391886996,1.1665905379982149,1.1720920155561538,1.173865127,1.1730891275455324,1.170562356164292,1.1668336692197228,1.1622818752681707,1.1571833376922962,0.2564902,-0.142970309
2022/1/3,476.299988,477.709991,477.850006,473.850006,72668200,0.753687249,0.8605014701985307,0.953340909,1.0220501251082659,1.0699297311922589,1.1020854733104337,1.1229815228615847,1.1359825511488602,1.1434769404876746,1.1471209816057444,1.1480578652816076,1.1470804887059094,1.144745755990522,1.1414460279253327,1.137472120618392,0.3254289,0.29603255
2022/1/4,479.220001,477.549988,479.980011,475.579987,71178700,0.8097513607410616,0.874253061,0.9482793615560314,1.008923492894631,1.0537422473207114,1.0852089945868013,1.1065258409787513,1.1204380786312007,1.1290276939255262,1.1338004281162053,1.1358276338357145,1.1358704444543843,1.134474314005308,1.1320305166679894,1.1288332848812803,0.1585931,-0.348485663
2022/1/5,477.160004,468.380005,477.980011,468.279999,104538900,1.2407266796182992,1.1535028818124529,1.1508658048780478,1.1676488517084527,1.1851056186987392,1.1983139024970573,1.206754585,1.2111590313357752,1.212454470396851,1.2114509460843468,1.208781939955089,1.2049220443642519,1.2002225477041937,1.1949391517859325,1.189268547548293,0.1718516,-1.840053426
2022/1/6,467.890015,467.940002,470.820007,465.429993,86858900,1.211882242406581,1.1539814169157827,1.1519333117466415,1.1664952258870758,1.182402203418744,1.1949091876892526,1.203220191235414,1.2078210061434587,1.2094789070408056,1.2089094643008778,1.2066930832680716,1.2032758009305489,1.198994397688174,1.1940981866489702,1.188781532944017,0.6262138,0.010683494
2022/1/7,467.950012,466.089996,469.200012,464.649994,85111600,1.136531693814058,1.1180392213297279,1.1264563382064638,1.1451366026672751,1.163663707617858,1.178371849790778,1.1886805307060169,1.1951036185056851,1.1984082820083894,1.1993140725022795,1.1984119984992259,1.1961625311871145,1.1929180566239483,1.188943244223436,1.1844463042263595,0.2671225,-0.397481772
2022/1/10,462.700012,465.51001,465.73999,456.600006,119362000,1.4381725148060958,1.3236966276531141,1.2796535248311576,1.265504514677191,1.262170042662006,1.2616287737067058,1.2608665747457097,1.2589651715563182,1.255816111,1.2515849098637493,1.2465005068045392,1.2407794772108793,1.2346051780931089,1.2281222353954016,1.2214511942484694,0.6570084,0.607304501
2022/1/11,465.230011,469.75,469.850006,462.049988,74303100,1.503614833065974,1.3892405683000122,1.333496337,1.3082659358767461,1.2962980577021652,1.2893098394004343,1.283733888593925,1.2781838913544115,1.272213076251536,1.2657530937540744,1.258872411754357,1.2516766132141515,1.244271084011607,1.2367448853619938,1.2291777741644219,0.9930561,0.971560066
2022/1/12,471.589996,471.019989,473.200012,468.940002,67605400,1.301181251046995,1.2785898275829082,1.2589878011240607,1.2513630292259672,1.2496495134813905,1.2495086582861947,1.2489517608414704,1.2473068254193422,1.2444921661230857,1.2406483054747475,1.2359750714631632,1.230666933576667,1.2248926966238682,1.2187886208629324,1.2124702141635968,0.3414016,-0.120869188
2022/1/13,472.190002,464.529999,472.880005,463.440002,91173100,1.556960843419661,1.4599440243794295,1.4025080581799505,1.3706214344179568,1.352114446123539,1.3398415155187746,1.3302144115461598,1.321579662390639,1.3132312845627216,1.3049015544670344,1.2965162782142763,1.288081280628567,1.279632277239911,1.2712095703551414,1.2628577621364947,0.1461283,-1.622228969
2022/1/14,461.190002,464.720001,465.089996,459.899994,95890900,1.409816831528732,1.383225971396442,1.3544125230219792,1.336293170974605,1.3254772208153842,1.3181040249261835,1.3119314992854796,1.3059106356323686,1.299634871574444,1.2930003996458443,1.2860315134838154,1.2787980963564622,1.2713801841388859,1.2638503711816385,1.256277293714919,0.8456372,0.765410999
2022/1/18,459.73999,456.48999,459.959991,455.309998,109709100,1.6439502201831417,1.5533235883159642,1.4925895911634834,1.4538513361882563,1.4284861130281967,1.410393141458976,1.3960673384204763,1.3836716045879844,1.372286939,1.3614675489451613,1.3510041803433284,1.3408036050871799,1.3308294020275042,1.3210693510206926,1.311528901159833,0.0478534,-0.706921319
2022/1/19,458.130005,451.75,459.609985,451.459991,109357600,1.7088308719009773,1.6217267380138545,1.5575578076818344,1.513770944834507,1.4835433294253315,1.4612776208683536,1.4434971073425171,1.4282567565263744,1.4145128813947858,1.4017128233235956,1.3895637263940268,1.3779090147031512,1.3666646015194692,1.3557823770758124,1.345240282644231,0.323048,-1.392618892
2022/1/20,453.75,446.75,458.73999,444.5,122379700,2.2144582673102264,1.9837849598418968,1.8437353844810076,1.7516129552362387,1.6876265852249321,1.6404731675133415,1.6036368216119754,1.5733692092287705,1.547485277878205,1.5246772010669285,1.5041349285300658,1.4853372765419477,1.4679365443257817,1.451689839969753,1.4364280774803413,1.0997223,-1.542699725
2022/1/21,445.559998,437.980011,448.059998,437.950012,202271200,2.2753070815688337,2.0867996278552567,1.9519317420342464,1.856238037428496,1.7866305003063272,1.7337977124023765,1.6917954068088452,1.656981129144273,1.6271283318892884,1.6008502080327132,1.577257083803524,1.5557583345626915,1.5359487244195433,1.5175386596596148,1.5003211530820557,0.5610917,-1.701227003
2022/1/24,432.029999,439.839996,440.380005,420.76001,251783900,2.9973608412120454,2.6074721013724376,2.3631831976602986,2.196698217605197,2.077034867272457,1.986870252466555,1.9159804079683935,1.8581769237566292,1.8096118580039193,1.7678158019431858,1.7311496981455876,1.6984887398980326,1.6690372716196882,1.642214241854423,1.6175905995445465,1.9327375,1.807744142
2022/1/25,433.059998,434.470001,439.720001,427.149994,167997300,2.9965387344188765,2.702166881780572,2.480459957399477,2.316775983524625,2.193606064595015,2.0980346530575327,2.021423255247539,1.9581553697983667,1.9045665730407852,1.8582194043175568,1.8174494933185217,1.7810879339201375,1.7482917995047011,1.7184357473658205,1.6910511796538426,1.5378938,0.325590682
2022/1/26,440.720001,433.380005,444.040009,428.859985,186391100,3.1702852972177897,2.885350245605562,2.656033012282548,2.4799498891545713,2.3439656568131544,2.236587027,2.149523834,2.0771266219577385,2.0155799869770723,1.9622755770524472,1.9153919374922492,1.8736258972467845,1.8360230441995882,1.8018665667937284,1.7706127191088432,0.7533146,-1.665455614
2022/1/27,438.26001,431.23999,441.589996,429.450012,149878300,3.062389858540517,2.880883237576011,2.6935335939491893,2.535306901029014,2.406657133731988,2.3017286946230366,2.214769389184795,2.141337986873614,2.078219030301639,2.0231115380349403,1.9743546261927862,1.9307293683516857,1.8913247201519474,1.8554449767175472,1.822554944829989,0.7598197,-1.601793419
2022/1/28,432.679993,441.950012,442,427.820007,164457400,3.0616201936326912,2.8993884921145363,2.7249674187875366,2.571819215066474,2.4439097993312044,2.337621659065767,2.248381679285169,2.172339102991546,2.106566365,2.0488977822803025,1.9977310462268512,1.9518673411861487,1.9103966605446225,1.8726153907109846,1.8379762061008373,2.1540185,2.142465367
2022/1/31,441.23999,449.910004,450.279999,439.809998,152251400,2.7806792686408883,2.7323226506573284,2.6184855320397964,2.499759504271282,2.392500162995744,2.2992033848148297,2.218479882098684,2.1482183090010585,2.0864852079136873,2.031707507511384,1.9826500330616237,1.9383493967980867,1.8980511955949722,1.8611575561543972,1.8271944083682348,2.0487737,1.964920269
2022/2/1,450.679993,452.950012,453.630005,446.940002,123155400,2.3336726332867226,2.439095656715451,2.4135902811904675,2.3488492016869618,2.276502954057967,2.206935225791824,2.143039925363464,2.0851473774229627,2.032781821310181,1.985278416013496,1.941990079076815,1.9023474459327265,1.8658681185086137,1.8321470833231506,1.8008499635392985,0.6545691,0.503687547
2022/2/2,455.5,457.350006,458.119995,453.049988,117361000,1.9176213403195228,2.130028141303733,2.180378614353667,2.1668077647551036,2.1296926758901717,2.085200116652532,2.0397557873521457,1.9958524768136396,1.9543716087734637,1.9155268376637458,1.8792577287768275,1.8453982788989258,1.8137508321588938,1.7841162729005993,1.7563120273298656,0.575191,0.406148408
2022/2/3,450.950012,446.600006,452.970001,445.709991,118024400,2.1779741183745265,2.275757963762524,2.295112061188451,2.270617535512037,2.2282233777300458,2.180246749,2.131979938035877,2.0855584762473134,2.0417446565496062,2.000709409512849,1.9623745283003973,1.9265642612833176,1.8930736294201935,1.861696909,1.8322450654586502,0.4479408,-0.96463153
2022/2/4,446.350006,448.700012,452.779999,443.829987,118454400,2.1100717871667993,2.205006265942489,2.2360843698421715,2.2246123563410922,2.193001400110065,2.153339050028613,2.111389510486893,2.069786992011823,2.0296865458396445,1.9915461821978135,1.9554937562263606,1.9215017226250335,1.8894727210887403,1.8592802408555635,1.8307941264541332,1.440572,0.526494
2022/2/7,449.51001,447.26001,450.98999,445.850006,84472900,1.7943156244807175,1.9759078706612547,2.060939086232328,2.087433583701905,2.083301348175831,2.063980923073853,2.0374397518819776,2.007766835574276,1.9770876578991587,1.9465192660645319,1.9166467027683836,1.887766558415878,1.860016083317941,1.8334419368019126,1.8080438797518916,0.3292429,-0.500545027
2022/2/8,446.730011,450.940002,451.920013,445.220001,81012000,1.681711120626937,1.8544507977304443,1.9510649451425637,1.992450539169664,2.0017987656679392,1.9936755131448392,1.9762273832407447,1.9539306098374931,1.9292755253650435,1.903673894189994,1.8779378546280308,1.8525367737767102,1.8277394483622362,1.8036934390961414,1.7804764085870015,1.161776,0.942401651
2022/2/9,455.220001,457.540009,457.880005,455.01001,92589900,1.6105709436788405,1.7586131589259002,1.855235371457824,1.9041225968554079,1.9222434127069559,1.9222397411529457,1.9118109664702925,1.8954535419776528,1.8758032341798683,1.854431276648692,1.832290813898501,1.8099674969801327,1.7878235545474308,1.7660810894577956,1.7448770174773054,0.5843337,0.509645445
2022/2/10,451.339996,449.320007,457.709991,447.200012,140103700,1.8730519813628135,1.912630158026851,1.9641606057579268,1.992307650395849,1.999817976995489,1.993756246242585,1.979477842180061,1.9604225970988718,1.9387174838302428,1.9156737150764398,1.8921043286131627,1.868515811336623,1.8452236536812234,1.822421229178069,1.8002269783610452,1.4113518,-0.447553733
2022/2/11,449.410004,440.459991,451.609985,438.940002,153214600,2.232664198819825,2.156754742932486,2.1491477476938345,2.1449370848738014,2.1329883132661216,2.114115960955337,2.0907323220327765,2.0647962717454544,2.037636761985158,2.010106757267913,1.9827408005540104,1.9558674772060338,1.9296835520962337,1.904300105831015,1.8797765094033814,0.4895265,-1.991502842
2022/2/14,439.920013,439.019989,441.600006,435.339996,123006300,1.9686267678018392,1.9998459752816897,2.0344817708799456,2.055163612499059,2.060642468861964,2.0548460662645787,2.0416162905826187,2.023741960865469,2.0030926318229714,1.9808942541264645,1.9579476644342484,1.9347762657907899,1.911722152,1.8890066894705035,1.8667740473427863,0.381886,-0.204588101
2022/2/15,443.730011,446.100006,446.279999,443.179993,88482700,1.834068572724875,1.8924029002713065,1.9397338988013326,1.9698654424112807,1.9834383832713196,1.9846343656335081,1.9773994682431175,1.964646775484415,1.9483775980408937,1.9299395434663809,1.910238056917579,1.889883456623489,1.869288919435935,1.8487336885217254,1.8284088523217121,0.5746711,0.534107439
2022/2/16,443.929993,446.600006,448.059998,441.940002,84863600,1.6781277596564101,1.7747439220585068,1.8430273373337092,1.8880190840279938,1.9133439055837085,1.924121042,1.9247829009068143,1.918588375335924,1.9078066939492035,1.8939954487446287,1.8782246037022778,1.861233510972695,1.8435369171556986,1.8254945224371832,1.8073614475609083,0.930328,0.601449112
2022/2/17,443.220001,437.059998,446.570007,436.420013,102259100,1.9195709563752246,1.9280859374467019,1.9575799749263851,1.9825592221955788,1.996673361310703,2.000698998747468,1.9969965897051523,1.9877801510220634,1.9747662552428733,1.959207353215544,1.9419983523390236,1.9237747058881358,1.9049875842772603,1.8859567184110433,1.8669113847911583,0.7558337,-1.389829653
2022/2/18,437.329987,434.230011,438.660004,431.820007,132642900,1.8131213081204496,1.859440559576819,1.9044819081803912,1.9394429013705161,1.9614100945554402,1.9719726600788217,1.9737773414990025,1.9692140055404175,1.9601406435166688,1.9479290552708675,1.9335740978245506,1.917793916036428,1.9011075605454912,1.8838903483958795,1.8664169706180047,0.3041221,-0.708841399
2022/2/22,431.890015,429.570007,435.5,425.859985,124391800,1.9698961207495378,1.9606110345367909,1.9783028829618925,1.9982988960008847,2.011734315383936,2.0172450624646543,2.015932260648047,2.0093563074194694,1.9989179559178833,1.9857298771159135,1.970636215252749,1.9542654387820193,1.9370821933568068,1.9194282987778353,1.9015574876451382,0.8358575,-0.537175651
