,Open,Close,High,Low,Volume,DMN_14,AO_5_34,APO_12_26,BIAS_SMA_26,CMO_14,COPC_11_14_10,DPO_20,NATR_14,QQE_14_5_4.236_RSIMA,RSI_14,RVI_14,THERMOma_20_2_0.5,ZS_30,TRIX_30_9,VIX_Close,VIX_Open,VIX_High,VIX_Low,VIX_WCP,VIX_OHLC4,VIX_MIDPRICE_2,VIX_LDECAY_5,High_Open_ration,Close_Open_Ratio
212,465.359985,466.910004,467.0,464.98999,52847100,0.5559563446757371,16.8292639,10.978140198717995,0.04454678839427051,50.53456918616803,8.887023243498172,2.932004050000046,0.7484781784512035,71.94255061201767,75.26728459308401,84.46780040961754,2.723652979552655,1.8281413303235958,0.042178968180883736,15.44,15.06,16.139999,14.73,15.43749975,15.342499749999998,15.5599995,15.44,0.3524185690353255,0.33307956205130534
213,469.279999,468.529999,470.649994,466.920013,66390600,0.5162451716580645,18.013235235294133,10.806473730769198,0.04463041425161829,53.01594691629108,8.71112516183494,3.9509980999999357,0.7528700904420749,73.46435822739363,76.50797345814554,86.27664659759076,2.8118759338809727,1.787220482698859,0.04707870650659807,16.48,15.59,17.02,14.95,16.2325,16.01,15.875,16.48,0.2919355188628052,-0.15981929798802272
214,469.700012,468.929993,470.230011,468.200012,50405200,0.4793705117620754,18.97432319411763,10.750575929487184,0.04242125350902559,53.634406598337804,8.458179473854933,3.739491550000025,0.709650874671949,74.58197325131873,76.81720329916891,87.95985800099135,2.6659828925589784,1.6630296425380426,0.05220500950802176,17.219999,17.23,17.690001,16.440001,17.1425,17.14500025,16.3200005,17.219999,0.11283776590577886,-0.16393846717636248
215,469.320007,467.380005,469.570007,465.880005,51149100,0.610844562453543,19.38141263823536,10.4489104807692,0.035545690900065985,45.63450332938975,7.93715868816511,1.4145035499999494,0.7223381234149702,73.99373272244411,72.81725166469487,77.10376835622164,2.633032807553364,1.4308153615331496,0.05734460356419113,17.780001,17.43,18.57,17.209999,17.83500025,17.7475,17.5050005,17.780001,0.053268557971363026,-0.4133644360062393
216,465.579987,463.619995,467.380005,462.040009,69429700,0.8414982623312973,19.064680747058787,9.94756533333333,0.024550193687324695,28.19575746717384,7.1194819840888615,-2.378006149999976,0.78467745184774,70.69511472615838,64.09787873358692,67.95520514350935,2.747981683024471,1.0691910260065616,0.06218715051562462,18.73,17.74,19.9,17.219999,18.64499975,18.39749975,18.5549995,18.73,0.3866184222390053,-0.4209785761259535
217,465.209991,463.769989,465.290009,463.75,34848500,0.7813912373581683,18.13497669117652,9.488014076923037,0.02237293504218618,28.563244704116915,6.493160737989822,-2.4955124499999215,0.7278465549768324,68.55728393479174,64.28162235205846,71.49946052520895,2.6853163798792816,1.0197704002655152,0.06671907706621294,17.66,18.34,18.389999,17.27,17.744999749999998,17.91499975,18.5599995,18.53,0.017200404451329913,-0.30953806406964995
218,465.119995,467.269989,467.859985,464.109985,53466700,0.7255775721706191,16.898208461764682,9.498462288461553,0.027595905476808014,36.70371036848461,5.968124234161318,1.2284880999999928,0.7427816004876232,68.4888076846086,68.35185518424231,74.61218096897476,2.67433158179554,1.2143192616484864,0.07113523201243144,16.290001,17.49,17.690001,16.15,16.605000750000002,16.9050005,17.269999499999997,17.46,0.5890931435875977,0.46224501700899623
219,468.640015,467.429993,468.809998,466.230011,46980500,0.6737505980942154,15.646560032352909,9.12031978846153,0.025383183147690058,37.056831419958954,5.490764572964817,1.958491800000047,0.7171172338186275,68.50201035973222,68.52841570997948,77.29175166832633,2.6215405740054885,1.1701093388175066,0.07539204382047693,16.49,17.030001,17.459999,16.49,16.73249975,16.867499999999996,16.9200005,16.49,0.0362715505631763,-0.2581986090112217
220,467.149994,469.279999,470.48999,467.070007,48857500,0.6256255513761387,14.877117620588251,8.625768538461557,0.0264458768329352,41.14523681882951,5.302224161007418,4.1744981500000335,0.7162211554346494,69.19221304295974,70.57261840941476,79.37842989454167,2.531869281243058,1.251486775735963,0.07955709834401858,16.370001,16.860001,17.08,16.030001,16.462500749999997,16.58500075,16.744999999999997,16.370001,0.7149729300863451,0.45595740711921806
221,469.0,468.140015,469.190002,467.480011,47858300,0.580938008545683,14.55623479999997,7.973075961538541,0.02098743252213353,35.31274216842744,4.842755778867929,3.7090136999999572,0.673502922037824,68.68026572337773,67.65637108421372,72.53820033690668,2.4145472544580033,1.0933187364887078,0.08350422305933858,17.110001,16.360001,17.190001,16.280001,16.922500999999997,16.735001,16.610000999999997,17.110001,0.0405121535181221,-0.1833656716417899
222,469.23999,469.730011,470.01001,466.339996,50625600,0.620872082223703,14.212381617647054,7.296730532051356,0.021494689707289183,39.09313005505149,4.443602717052145,5.786009199999967,0.6859004635507959,68.96903215809374,69.54656502752574,74.77597572557404,2.2931632302239082,1.1590051700965633,0.08729728248766389,17.59,16.809999,18.15,16.379999,17.427499750000003,17.2324995,17.2150005,17.59,0.1640993982631457,0.10442865280941059
223,469.609985,468.890015,470.940002,468.5,57315600,0.5765240734014798,13.795855023529384,6.629231121794874,0.01742228037297,34.617192488082004,3.9433853522972764,4.9785128999999415,0.6648957708845027,68.41555352007617,67.308596244041,69.42152832701386,2.280481398774014,1.02605594166192,0.09084213649224182,17.91,17.360001,19.01,17.23,18.015,17.87750025,17.6949995,17.91,0.2832173596138502,-0.15331232788842628
224,470.890015,467.570007,473.540009,467.350006,72762000,0.5353437799013835,13.263061358823506,5.84961552564107,0.012724020813837056,27.66481129472711,3.30619086993683,3.551505700000064,0.7543853490136463,66.88783756250531,63.83240564736356,65.07988066680657,2.3109124084145845,0.8653604751981747,0.0940350691766012,19.17,18.200001,19.59,17.35,18.82,18.57750025,18.41,19.17,0.5627628353937368,-0.7050495644933201
225,467.220001,468.190002,469.100006,464.450012,73206500,0.704247376735961,11.819563252941123,5.013590134615413,0.012295970902370223,29.50634380604542,2.7087694095389447,4.0350001499999735,0.785359546962603,66.17628234267778,64.75317190302272,67.27752924511172,2.513682940946528,0.9040349985644239,0.09691213385807362,19.379999,20.24,20.91,19.030001,19.674999749999998,19.89,19.130000000000003,19.379999,0.40238110439967717,0.20761118914512564
226,466.059998,469.440002,469.570007,465.190002,61858800,0.6539439900050951,10.821503970588196,4.333014461538426,0.01341428567313252,33.19884184279482,2.2796069775038785,4.936500099999989,0.8032362414967809,66.31732853558432,66.59942092139741,69.55655154037336,2.344759803713523,1.0409388421446595,0.09954382164198972,18.58,19.17,20.959999,18.52,19.159999749999997,19.307499749999998,19.7399995,19.179999000000002,0.7531238499468834,0.7252293727212317
227,462.339996,458.970001,463.899994,457.769989,112669600,1.1372346574699617,8.69776687647061,3.3798732179486706,-0.0097274436435969,-9.541701911081546,1.1713258912736166,-5.4985017999999855,1.0510386998170966,59.28793537187596,45.22914904445923,61.706773569969684,2.8281172509789,-0.3522190642825619,0.10128375149511815,28.620001,26.620001,28.99,23.879999,27.52750025,27.02750025,23.755,28.620001,0.3374135946482137,-0.7288997337794587
228,464.070007,464.600006,466.559998,461.730011,86268800,1.0560036067786338,6.797326341176472,3.0380788782051695,0.0015048061370683818,7.623464079215936,0.6184847850765917,0.33500360000005003,1.117683646116754,57.46253426111997,53.81173203960797,66.13675169165052,2.935917703266622,0.36070013704791565,0.10258518232548752,22.959999,25.309999,25.690001,21.709999,23.3299995,23.917499499999998,25.3499995,28.420001,0.5365550374816686,0.1142066912331251
229,462.0,455.559998,464.029999,455.299988,148559600,1.4398621512294696,3.89941204117639,2.260066692307703,-0.018180708438761295,-15.321459061040416,-0.6186549668016089,-8.771004749999975,1.2600739618341559,52.42144633057325,42.33927046947979,55.677338805559586,3.2686896362888493,-1.106258683199308,0.10294047086765179,27.190001,26.23,28.559999,23.709999,26.6625,26.42249975,25.134999,27.190001,0.43939372294371754,-1.393939826839825
230,461.640015,450.5,464.670013,450.290009,131939200,1.6948705076645447,1.3437944264705948,1.0567979166666532,-0.028679377637124026,-24.964472940351303,-1.9437256326663905,-13.746502599999985,1.5299314228530165,47.45355206365695,37.51776352982434,44.37319897910296,3.434526718547053,-1.9145284971151462,0.1021870864776897,31.120001,24.92,32.610001,22.379999,29.307500499999996,27.75750025,27.494999999999997,31.120001,0.6563551472027349,-2.413138947671164
231,450.730011,457.399994,459.070007,450.309998,127637800,1.5738083240957856,-1.6080297088235511,0.1655799358974832,-0.013920090212034664,-7.060417657922055,-2.5904806677422925,-6.353507800000045,1.5612950471440372,47.12563176611763,46.46979117103897,55.41284815643586,3.6407628405901917,-0.8654124805001909,0.1009245095080491,27.950001,29.440001,30.68,27.15,28.4325005,28.805000500000002,27.494999999999997,30.920001,1.8503307515505076,1.4798178149269057
232,459.170013,453.420013,460.299988,448.920013,137331600,1.5606780862122214,-3.1305278352941173,-1.1360859871795128,-0.022458133667603408,-14.655899387857097,-3.503318171473554,-9.637988600000028,1.6996408269179275,45.641104612768906,42.672050306071455,44.29537495428235,3.426403046248271,-1.5224903388768045,0.09899560412740538,30.67,26.950001,35.32,25.889999,30.63749975,29.7075,30.604999499999998,30.67,0.24609076551347042,-1.2522594762737698
233,456.130005,458.790009,460.790009,453.559998,98977500,1.4492010765211205,-4.870557888235339,-1.933330153846157,-0.01091934469993261,-2.4857543038171523,-3.8929151997582516,-4.042492149999987,1.6699672516007136,46.67977735787642,48.75712284809143,54.7776282895153,3.5419822799389142,-0.6897047895521969,0.09684116588088987,27.18,28.99,30.82,26.75,27.9825,28.435000000000002,30.604999499999998,30.470000000000002,1.021639433696105,0.5831679501110687
234,464.410004,468.279999,468.880005,458.649994,95484700,1.3456867108660846,-4.470409908823626,-2.4014721410256357,0.008784294284078564,14.738116147651066,-3.4667430158766264,5.472497849999968,1.7092534382178117,50.24287092985946,57.369058073825535,62.7797409179673,3.975126443754254,0.8822172475339404,0.09507014840819394,21.889999,24.58,24.690001,21.58,22.512499749999996,23.185,26.2,26.98,0.9625117808616301,0.833314305606552
235,468.700012,469.519989,470.0,466.829987,72238800,1.2495662288917777,-2.770030555882329,-2.713588923076884,0.010661682573301912,16.707853914280896,-2.823916643198332,6.654487650000021,1.5674621509972222,52.94655627228646,58.35392695714045,69.16248028266797,4.375589925301471,1.030194791924993,0.09368127217970201,19.9,21.74,23.110001,19.85,20.69000025,21.150000249999998,22.270000500000002,21.689999,0.27736035133704773,0.17494708321022923
236,468.149994,466.350006,469.630005,466.140015,61272600,1.209595211528081,-0.5814707470588019,-2.986409980769224,0.003468465023066969,9.728784921171243,-2.5150327361193554,2.570004200000028,1.4674829952539574,53.585835001719516,54.86439246058562,58.020132879970454,4.02457869432038,0.4198423117164061,0.09240579036271512,21.58,20.309999,22.120001,19.940001,21.3050005,20.98750025,21.480000500000003,21.58,0.3161403436865131,-0.3844895915987099
237,469.230011,470.73999,470.899994,466.51001,77159800,1.1231955515259568,1.7715000970587766,-3.0054490192307526,0.012410216773020233,17.12034374222703,-1.8436852107363453,6.346488749999992,1.388832753489607,55.24394729151752,58.56017187111352,64.72483489612365,3.7622368186708206,1.154494266507885,0.09147466739023447,18.690001,21.27,21.299999,18.690001,19.3425005,19.987500249999997,20.405001,21.38,0.3558985914905605,0.3217993232747398
238,470.190002,466.570007,470.559998,466.269989,87724700,1.06011165360812,3.599792538235306,-3.2315384615384346,0.0034701469955236153,8.068406635771105,-1.099781679881376,1.0805050999999253,1.342153528007328,54.840699300306866,54.03420331788555,54.71418750987722,3.4363091216545505,0.3424374856256095,0.09056186749047956,20.309999,19.290001,21.18,18.959999,20.18999925,19.93499975,19.994999999999997,20.309999,0.07869074170573595,-0.7699004624943124
239,463.089996,463.359985,465.73999,460.25,97264100,1.4143886141196893,3.270203373529455,-2.6668597692307685,-0.0030073902831012633,1.561188412207747,-0.8939126297648078,-3.4125171000000023,1.3531182747609496,53.48733093557254,50.78059420610388,46.61560889265504,3.682373871973166,-0.2852730821648027,0.08945888570546234,21.889999,19.67,23.0,19.67,21.6124995,21.05749975,20.979999499999998,21.889999,0.572241685825576,0.058301626537406254
240,463.420013,470.600006,470.859985,460.73999,116899300,1.31336085406231,2.444555320588222,-2.2310910384615568,0.012430743178672321,14.12142835501296,0.12530616998031566,2.949504049999973,1.4413868955559084,54.67845868288386,57.060714177506476,54.50612878548644,3.8192901698804853,1.0238802429309217,0.0886202037631234,19.290001,21.6,23.469999,19.02,20.267500249999998,20.845000000000002,21.2449995,21.689999,1.6054490076586339,1.5493489272333227
241,472.570007,466.450012,472.869995,464.799988,116568600,1.2195493628430154,2.2842578411764975,-1.2878209102563574,0.0035798332306211655,5.7891276265162395,1.2575573177908994,-2.414988849999986,1.4909948181199917,54.083827059675286,52.894563813258124,46.567617918781465,3.8422147251299634,0.23338969712356003,0.08773609708212504,20.57,18.559999,22.129999,18.190001,20.365000000000002,19.862499749999998,20.83,20.57,0.0634801184071002,-1.2950451593090546
242,461.549988,459.869995,464.73999,458.059998,135511600,1.613866557625715,0.7103151823528719,-0.3627572243589725,-0.01027012212641465,-5.937628453072818,1.1978345176970355,-9.933004799999992,1.5539423571875794,51.73294663093806,47.0311857734636,39.839482815340226,4.250575703689019,-0.9437744284848549,0.08641062092871188,21.57,20.700001,23.26,20.49,21.7225,21.505000250000002,20.7250005,21.57,0.6911498392239136,-0.363989393062224
243,454.480011,454.980011,455.399994,451.140015,107134800,1.9928748806631007,-2.13691769117645,-0.22634639743591833,-0.020081326627590435,-13.602471739086079,1.16207196389341,-14.827989099999968,1.6170593235712984,48.88821913077769,43.19876413045696,34.11134287383062,4.7352823985757775,-1.6860409855122551,0.08442721021395538,22.870001,25.889999,27.389999,22.85,23.995000249999997,24.74999975,23.9399995,22.870001,0.20242540435953343,0.11001583961852177
244,458.609985,463.059998,463.209991,456.309998,69806300,1.850526672904859,-2.7428882470587723,0.7389084166666748,-0.0023310273012602245,0.7840775340414131,1.6831398192679896,-6.669002750000061,1.6139710826759268,49.3894923428587,50.39203876702071,42.30758482105798,5.028112360616181,-0.22570703277338516,0.08238703913105994,21.01,22.280001,22.68,20.9,21.4,21.71750025,24.144999499999997,22.670001,1.0030322388205324,0.9703262348289283
245,462.790009,467.690002,467.809998,462.579987,58890200,1.7183461945472467,-2.9287402470588404,1.470574153846087,0.007622668261897614,7.975698255535181,1.8403478577063728,-2.0259982499999865,1.5340293721748393,50.92227793782833,53.98784912776759,49.34258381972381,5.1463863262717835,0.5983349661924995,0.08057705728226061,18.629999,21.040001,21.360001,18.59,19.302499750000003,19.90500025,20.634999999999998,20.810000000000002,1.0847228553717567,1.0587940328677223
246,468.75,470.600006,472.190002,468.640015,56439700,1.5956071791666162,-2.742737244117734,1.613138570512831,0.013781287179032153,12.279416350896218,2.3164901535581155,1.1455047500000433,1.4487678809232911,52.66142135036826,56.139708175448106,54.87150244441487,5.233399819007803,1.0545202260887512,0.07912704592425435,17.959999,18.809999,18.93,17.620001,18.11749975,18.32999975,19.490001,18.429999000000002,0.7338670933333318,0.39466794666666827
247,472.059998,477.26001,477.309998,472.01001,56808600,1.481635236517657,-0.26352937647055796,1.9073712820512583,0.027352170610150717,21.345700763065103,3.1259215156032836,7.64650910000006,1.425536107654247,55.33189769408969,60.67285038153255,60.390812423963865,5.222599455292776,1.984734677424147,0.07836056518566448,17.68,19.370001,19.41,17.549999,18.07999975,18.502499999999998,18.479999499999998,17.759999,1.1121467657168442,1.1015574338073897
248,477.720001,476.869995,478.809998,476.059998,47274600,1.3758041470913671,4.327705014705941,2.5094222628206353,0.025906171305474013,20.55988244952477,3.244797727516234,6.873493899999971,1.313365347569212,56.981245537647254,60.27994122476238,52.166749392825565,5.110922173836319,1.7666896507575538,0.07811653067701929,17.540001,17.780001,18.469999,17.51,17.76500025,17.825000250000002,18.46,17.540001,0.22816649872693576,-0.17792974927168845
249,476.980011,477.480011,478.559998,475.920013,54503000,1.2875313500158039,7.543854288235252,2.7407062179486843,0.02648892441695594,21.41705967907248,3.4959759325300435,7.78701024999998,1.2105157141291023,58.22367363827692,60.70852983953624,59.179692114045906,4.647977204899527,1.7145041059011032,0.07831620392702021,16.950001,17.629999,18.0,16.709999,17.15250025,17.32249975,17.589999,17.340001,0.3312480530761732,0.10482619574596808
250,477.929993,476.160004,479.0,475.670013,55329000,1.1955648241877637,9.600533573529333,3.2094881346154125,0.022924621992169048,18.43892123963252,3.8015334493949773,6.553503799999987,1.1452675663304246,58.55560263212337,59.21946061981626,50.25743078738628,4.247217661575761,1.4404281770953964,0.0787758826428453,17.33,17.299999,17.790001,16.620001,17.267500499999997,17.26000025,17.3100005,17.33,0.22388362640383097,-0.3703448257954402
251,475.640015,474.959991,476.859985,474.670013,65237400,1.1815959080577227,10.33979654117644,3.9157711089743543,0.019776218731849093,15.661458539588663,3.529851509744993,5.522491050000042,1.0565510722557612,58.31397817801369,57.83072926979433,42.640465443856435,4.046531693806641,1.209366008402736,0.07934943193101951,17.219999,17.629999,18.27,16.99,17.4249995,17.5274995,17.4450005,17.219999,0.2564901945854975,-0.14297030917384085
252,476.299988,477.709991,477.850006,473.850006,72668200,1.0971961996849782,10.28764926470592,4.190193358974398,0.024980688351844416,20.27545510865583,3.8606067092320973,8.433991600000013,1.0220501251082659,58.921894636785105,60.13772755432792,51.508027068623846,3.755435437253629,1.4931262535518728,0.08014877736988169,16.6,17.6,18.540001,16.559999,17.075000000000003,17.325000000000003,17.55,17.019999000000002,0.32542893954471874,0.29603254997353
253,479.220001,477.549988,479.980011,475.579987,71178700,1.0188250420004248,10.054884920588222,4.400576474358957,0.023068726017741792,19.864568372399084,4.478162327313127,9.089488500000016,1.008923492894631,59.25869115325659,59.93228418619954,43.6900886465608,3.6006325384675675,1.3865624494014488,0.08109079639775363,16.91,16.57,17.809999,16.34,16.99249975,16.90749975,17.4400005,16.91,0.15859313017278792,-0.3484856634771469
254,477.160004,468.380005,477.980011,468.279999,104538900,1.4674795419995768,9.1049434529412,4.964359397435942,0.0031111839145883113,-1.0077780390438522,4.16798030279117,1.4050050499999998,1.1676488517084527,56.00449776233042,49.49611098047807,37.157883315062975,3.9529521062325648,0.21292280138065325,0.08157565903292863,19.73,17.07,20.17,16.58,19.052500000000002,18.3875,18.255000000000003,19.73,0.17185157874212262,-1.8400534257686927
255,467.890015,467.940002,470.820007,465.429993,86858900,1.566231432469733,7.269118814705848,5.568204647435891,0.0011479156105611565,-1.8905793102808115,3.680411867237646,2.5030025500000193,1.1664952258870758,53.68790195650682,49.054710344859586,31.724433204135195,4.258385619924702,0.15790471923269722,0.08163291641885007,19.610001,20.290001,21.059999,19.08,19.840000250000003,20.01000025,18.8199995,19.610001,0.6262138336078769,0.010683493641125757
256,467.950012,466.089996,469.200012,464.649994,85111600,1.5100719726839107,5.537884320588205,5.221089250000034,-0.004087754102428898,-5.698455894149974,3.140515298879599,2.7924970000000258,1.1451366026672751,51.50885865531289,47.150772052925014,27.429811014244898,4.007110322789012,-0.0639517799648931,0.08120919026113338,18.76,19.85,20.799999,18.57,19.22249975,19.49499975,19.8149995,19.410001,0.26712254897858617,-0.39748177204876955
257,462.700012,465.51001,465.73999,456.600006,119362000,1.9772088342781489,2.853353397058811,4.72749955769234,-0.005989539487666007,-6.918192389048029,2.695745578778228,4.387010499999974,1.265504514677191,49.85287370536726,46.540903805475985,24.440648867422656,4.3921462920472,-0.16874367410691626,0.0803415982501221,19.4,19.58,23.33,19.290001,20.35500025,20.400000249999998,20.95,19.4,0.6570084117482068,0.6073045012153593
258,465.230011,469.75,469.850006,462.049988,74303100,1.8359796311278083,0.6195591882352574,4.028589301282068,0.0017207256554860884,2.963149208048581,2.096726034511027,10.93900155,1.3082659358767461,50.39577400491961,51.48157460402429,32.05934014713807,4.492892549947465,0.3597148742300542,0.07934875820931886,18.41,19.620001,21.0,18.200001,19.005000250000002,19.3075005,20.7650005,19.2,0.9930560992979487,0.9715600655865707
259,471.589996,471.019989,473.200012,468.940002,67605400,1.7048382282991823,0.08123611764705174,3.0382037051281827,0.0034224147161430185,5.772222455358198,1.4869115140732172,13.919490150000001,1.2513630292259672,51.225886412506114,52.886111227679095,38.91094316259688,4.72118983090485,0.4748790457760613,0.07831830216766811,17.620001,18.17,18.690001,17.360001,17.822501,17.96000075,19.1800005,18.21,0.34140164415193197,-0.1208691882429108
260,472.190002,464.529999,472.880005,463.440002,91173100,1.9759212131537724,0.0652956705882275,2.1541014743589812,-0.010099174167707337,-8.763128051091204,0.3257488337730509,8.681999500000018,1.3706214344179568,49.35673626648888,45.61843597445439,34.492157055970736,4.79536222796153,-0.5105930690768243,0.0768681996642595,20.309999,18.059999,20.610001,17.450001,19.67,19.1075,18.985001,20.309999,0.1461282528383543,-1.6222289687531373
261,461.190002,464.720001,465.089996,459.899994,95890900,2.087641698373063,-0.8695295617647503,1.2753822307691962,-0.009304536159373766,-8.29392933048007,-0.8610960233069009,10.110000449999973,1.336293170974605,48.18883595591258,45.853035334759966,42.2745972714765,5.080566682441384,-0.5402482128217604,0.07508324730378657,19.190001,20.110001,22.07,19.049999,19.87500025,20.10500025,19.7600005,20.109999000000002,0.8456371523856218,0.7654109986538763
262,459.73999,456.48999,459.959991,455.309998,109709100,2.266381292006855,-1.3850593794117003,0.015445782051244805,-0.026061988600053265,-23.656801227782413,-2.4928677039061404,2.889988550000055,1.4538513361882563,44.84975709931132,38.171599386108795,36.29160094052246,5.085275093637441,-1.896425377175232,0.07254510508560852,22.790001,21.18,23.200001,21.18,22.49000075,22.0875005,21.125,22.790001,0.04785335293543308,-0.706921318721915
263,458.130005,451.75,459.609985,451.459991,109357600,2.379497414394474,-3.3465904294117195,-1.1883359038461663,-0.03467065580108386,-30.84259434791539,-4.372659358917507,-0.7610015000000203,1.513770944834507,41.426072341554985,34.57870282604231,30.360467478364182,4.967630513291018,-2.43037810516568,0.06912639462088865,23.85,23.120001,23.99,21.85,23.385,23.20250025,22.585,23.85,0.32304803960614015,-1.3926188920981029
264,453.75,446.75,458.73999,444.5,122379700,2.7066755286943964,-7.064239417647002,-3.00602719230767,-0.04379738079522266,-37.52298543386492,-6.257927128514254,-4.799001999999916,1.7516129552362387,38.03021732205917,31.238507283067545,24.760037809759215,5.157379131072826,-2.6545285245802526,0.06471974308130957,25.59,23.459999,25.889999,21.68,24.68749975,24.154999500000002,23.784999499999998,25.59,1.0997223140495818,-1.5426997245179064
265,445.559998,437.980011,448.059998,437.950012,202271200,2.9811978488855173,-11.751562720588254,-5.327372429487184,-0.06060556383199944,-47.163701786425136,-8.168710757608661,-12.627491700000064,1.856238037428496,34.1595279169686,26.418149106787432,19.554181444405856,5.683342261446839,-3.0072869365073047,0.05903083234182205,28.85,25.379999,29.790001,25.309999,28.200000000000003,27.332499750000004,25.735000499999998,28.85,0.5610916624521576,-1.7012270028783008
266,432.029999,439.839996,440.380005,420.76001,251783900,3.9961124338960494,-17.429501602941173,-6.522629205128226,-0.054216274249295426,-42.15365096512894,-9.732423724243597,-10.03900630000004,2.196698217605197,32.41407678379091,28.923174517435534,36.12634753276034,6.77921461749952,-2.4165964165908385,0.05245605266457343,29.9,28.200001,38.939999,28.02,31.68999975,31.265,32.124999,29.9,1.9327375458480622,1.8077441423228597
267,433.059998,434.470001,439.720001,427.149994,167997300,3.7106758307467893,-21.57126553235298,-8.08179553205133,-0.06328584697538508,-47.69059726898491,-11.364937044974079,-14.798501750000014,2.316775983524625,30.327618311029788,26.154701365507545,28.82059900722448,6.742145034880515,-2.4906267078180933,0.04490985888838672,31.16,32.290001,35.849998,29.129999,31.824999249999998,32.107499499999996,33.4799995,31.16,1.5378938324384366,0.32559068177892925
268,440.720001,433.380005,444.040009,428.859985,186391100,3.4456275564942067,-24.584881305882277,-9.788782346153937,-0.06357890530619781,-48.7626513945595,-12.427585170737148,-14.803498650000051,2.4799498891545713,28.757970308259942,25.618674302720247,23.005408582619953,6.511465317272845,-2.253994486828489,0.036584949337026273,31.959999,29.35,33.040001,26.9,30.964999749999997,30.312499999999996,31.374999,31.959999,0.7533145744388335,-1.665455614300573
269,438.26001,431.23999,441.589996,429.450012,149878300,3.1995113019175787,-26.837379814705912,-11.73153961538469,-0.06636092152813511,-50.89068003242511,-13.534162500656548,-15.740013250000061,2.535306901029014,27.35686686676911,24.55465998378744,18.460179519231147,6.124660334675433,-2.1365341015953954,0.027588613631679415,30.49,32.189999,33.0,28.42,30.6,31.02499975,29.970000499999998,31.759999,0.7598197243686373,-1.6017934193904764
270,432.679993,441.950012,442.0,427.820007,164457400,3.087403708694503,-27.486526982352927,-13.236282743589754,-0.04148872110294277,-23.29222664828677,-13.505736363009845,-3.744990650000034,2.571819215066474,31.022540136464947,38.353886675856614,33.33431034915401,5.696597921849205,-1.2951113351915968,0.018766176269124912,27.66,30.27,32.82,27.280001,28.85500025,29.50750025,30.1400005,30.29,2.154018478039491,2.142465367008543
271,441.23999,449.910004,450.279999,439.809998,152251400,2.8668748719409507,-23.895646326470512,-14.311602083333241,-0.022775547028565768,-7.547674715851581,-12.46141441209179,4.734500550000007,2.499759504271282,36.09041430500137,46.2261626420742,44.49799201750986,6.295968691196903,-0.7140366426567445,0.01064851453798088,24.83,28.360001,29.41,24.709999,25.94499975,26.8275,28.764999500000002,27.46,2.0487737296884623,1.9649202693527479
272,450.679993,452.950012,453.630005,446.940002,123155400,2.6620980950131226,-19.99241012647059,-14.597755076923136,-0.014719735623982877,-2.1809264530137638,-11.319602509250972,8.03200824999999,2.3488492016869618,40.363455127831955,48.909536773493116,52.81869676912015,6.375400625368625,-0.49200484620646945,0.0033772847066293465,21.959999,24.57,25.33,21.959999,22.802499249999997,23.4549995,25.6849995,24.63,0.6545691057557015,0.5036875466535277
273,455.5,457.350006,458.119995,453.049988,117361000,2.4719482307726732,-15.947469947058778,-14.446151942307608,-0.0034887115495447762,5.193218086101373,-9.597804346010955,12.916502349999973,2.1668077647551036,44.44117309957153,52.59660904305068,59.08993830246238,6.350123042000184,-0.20303076540395382,-0.0028604627260175874,22.09,21.559999,22.73,20.459999,21.84249975,21.709999500000002,22.894999499999997,22.09,0.575190998902309,0.4061484083424825
274,450.950012,446.600006,452.970001,445.709991,118024400,2.819666000531183,-12.699354150000033,-14.106086929487162,-0.024436953664306427,-11.593541367856371,-8.439084003272605,2.3540023499999734,2.270617535512037,44.36185850507163,44.20322931607182,51.93833225951834,6.444396752285879,-0.8753411796615603,-0.00880341753003444,24.35,22.629999,25.809999,22.299999,24.202499500000002,23.772499250000003,23.134999,24.35,0.4479407797421257,-0.9646315299355193
275,446.350006,448.700012,452.779999,443.829987,118454400,2.75254728611289,-9.416532764705892,-13.253329557692211,-0.017473917827753982,-7.968823168762278,-7.057372456758223,4.967507799999964,2.2246123563410922,44.91310180858738,46.01558841561886,57.05408059910559,6.009692680639604,-0.6918980909123474,-0.014310532493988504,23.219999,23.77,26.26,22.07,23.6924995,23.82999975,24.165,24.150000000000002,1.440571953302487,0.5264939998678991
276,449.51001,447.26001,450.98999,445.850006,84472900,2.55593676541884,-8.359768276470504,-12.099290493589706,-0.01823754991714377,-10.124597419279679,-5.315468898830199,4.153505250000023,2.087433583701905,44.921301635844976,44.93770129036016,51.21979762413479,5.629723758673926,-0.735851793087311,-0.019475998746631973,22.860001,24.09,24.82,22.02,23.1400005,23.447500249999997,24.14,23.019999000000002,0.32924294611369276,-0.5005450267948426
277,446.730011,450.940002,451.920013,445.220001,81012000,2.3733698533812535,-8.56453235588242,-10.095445512820504,-0.008148375035984312,-3.455164007461267,-3.4200126218752787,8.087498100000005,1.992450539169664,46.03834042265311,48.27241799626937,56.33577427660618,5.18213321022879,-0.4462253874853428,-0.02408163624316728,21.440001,23.09,23.48,21.32,21.9200005,22.33250025,23.07,22.660001,1.1617759882265875,0.9424016511843442
